image_path,label
data/letters/statics/A/S10-A-4-201.jpg,A
data/letters/statics/A/S10-A-4-202.jpg,A
data/letters/statics/A/S10-A-4-203.jpg,A
data/letters/statics/A/S10-A-4-204.jpg,A
data/letters/statics/A/S10-A-4-205.jpg,A
data/letters/statics/A/S10-A-4-206.jpg,A
data/letters/statics/A/S10-A-4-207.jpg,A
data/letters/statics/A/S10-A-4-208.jpg,A
data/letters/statics/A/S10-A-4-209.jpg,A
data/letters/statics/A/S10-A-4-21.jpg,A
data/letters/statics/A/S10-A-4-210.jpg,A
data/letters/statics/A/S10-A-4-211.jpg,A
data/letters/statics/A/S10-A-4-212.jpg,A
data/letters/statics/A/S10-A-4-213.jpg,A
data/letters/statics/A/S10-A-4-214.jpg,A
data/letters/statics/A/S10-A-4-215.jpg,A
data/letters/statics/A/S10-A-4-22.jpg,A
data/letters/statics/A/S10-A-4-23.jpg,A
data/letters/statics/A/S10-A-4-24.jpg,A
data/letters/statics/A/S10-A-4-25.jpg,A
data/letters/statics/A/S10-A-4-26.jpg,A
data/letters/statics/A/S10-A-4-27.jpg,A
data/letters/statics/A/S10-A-4-28.jpg,A
data/letters/statics/A/S10-A-4-29.jpg,A
data/letters/statics/A/S10-A-4-3.jpg,A
data/letters/statics/A/S10-A-4-30.jpg,A
data/letters/statics/A/S10-A-4-31.jpg,A
data/letters/statics/A/S10-A-4-32.jpg,A
data/letters/statics/A/S10-A-4-33.jpg,A
data/letters/statics/A/S10-A-4-34.jpg,A
data/letters/statics/A/S10-A-4-35.jpg,A
data/letters/statics/A/S10-A-4-36.jpg,A
data/letters/statics/A/S10-A-4-37.jpg,A
data/letters/statics/A/S10-A-4-38.jpg,A
data/letters/statics/A/S10-A-4-39.jpg,A
data/letters/statics/A/S10-A-4-4.jpg,A
data/letters/statics/A/S10-A-4-40.jpg,A
data/letters/statics/A/S10-A-4-41.jpg,A
data/letters/statics/A/S10-A-4-42.jpg,A
data/letters/statics/A/S10-A-4-43.jpg,A
data/letters/statics/A/S10-A-4-44.jpg,A
data/letters/statics/A/S10-A-4-45.jpg,A
data/letters/statics/A/S10-A-4-46.jpg,A
data/letters/statics/A/S10-A-4-47.jpg,A
data/letters/statics/A/S10-A-4-48.jpg,A
data/letters/statics/A/S10-A-4-49.jpg,A
data/letters/statics/A/S10-A-4-5.jpg,A
data/letters/statics/A/S10-A-4-50.jpg,A
data/letters/statics/A/S10-A-4-51.jpg,A
data/letters/statics/A/S10-A-4-52.jpg,A
data/letters/statics/A/S10-A-4-53.jpg,A
data/letters/statics/A/S10-A-4-54.jpg,A
data/letters/statics/A/S10-A-4-55.jpg,A
data/letters/statics/A/S10-A-4-56.jpg,A
data/letters/statics/A/S10-A-4-57.jpg,A
data/letters/statics/A/S10-A-4-58.jpg,A
data/letters/statics/A/S10-A-4-59.jpg,A
data/letters/statics/A/S10-A-4-6.jpg,A
data/letters/statics/A/S10-A-4-60.jpg,A
data/letters/statics/A/S10-A-4-61.jpg,A
data/letters/statics/A/S10-A-4-62.jpg,A
data/letters/statics/A/S10-A-4-63.jpg,A
data/letters/statics/A/S10-A-4-64.jpg,A
data/letters/statics/A/S10-A-4-65.jpg,A
data/letters/statics/A/S10-A-4-66.jpg,A
data/letters/statics/A/S10-A-4-67.jpg,A
data/letters/statics/A/S10-A-4-68.jpg,A
data/letters/statics/A/S10-A-4-69.jpg,A
data/letters/statics/A/S10-A-4-7.jpg,A
data/letters/statics/A/S10-A-4-70.jpg,A
data/letters/statics/A/S10-A-4-71.jpg,A
data/letters/statics/A/S10-A-4-72.jpg,A
data/letters/statics/A/S10-A-4-73.jpg,A
data/letters/statics/A/S10-A-4-74.jpg,A
data/letters/statics/A/S10-A-4-75.jpg,A
data/letters/statics/A/S10-A-4-76.jpg,A
data/letters/statics/A/S10-A-4-77.jpg,A
data/letters/statics/A/S10-A-4-78.jpg,A
data/letters/statics/A/S10-A-4-79.jpg,A
data/letters/statics/A/S10-A-4-8.jpg,A
data/letters/statics/A/S10-A-4-80.jpg,A
data/letters/statics/A/S10-A-4-81.jpg,A
data/letters/statics/A/S10-A-4-82.jpg,A
data/letters/statics/A/S10-A-4-83.jpg,A
data/letters/statics/A/S10-A-4-84.jpg,A
data/letters/statics/A/S10-A-4-85.jpg,A
data/letters/statics/A/S10-A-4-86.jpg,A
data/letters/statics/A/S10-A-4-87.jpg,A
data/letters/statics/A/S10-A-4-88.jpg,A
data/letters/statics/A/S10-A-4-89.jpg,A
data/letters/statics/A/S10-A-4-9.jpg,A
data/letters/statics/A/S10-A-4-90.jpg,A
data/letters/statics/A/S10-A-4-91.jpg,A
data/letters/statics/A/S10-A-4-92.jpg,A
data/letters/statics/A/S10-A-4-93.jpg,A
data/letters/statics/A/S10-A-4-94.jpg,A
data/letters/statics/A/S10-A-4-95.jpg,A
data/letters/statics/A/S10-A-4-96.jpg,A
data/letters/statics/A/S10-A-4-97.jpg,A
data/letters/statics/A/S10-A-4-98.jpg,A
data/letters/statics/A/S10-A-4-99.jpg,A
data/letters/statics/A/S11-A-4-0.jpg,A
data/letters/statics/A/S11-A-4-1.jpg,A
data/letters/statics/A/S11-A-4-10.jpg,A
data/letters/statics/A/S11-A-4-100.jpg,A
data/letters/statics/A/S11-A-4-101.jpg,A
data/letters/statics/A/S11-A-4-102.jpg,A
data/letters/statics/A/S11-A-4-103.jpg,A
data/letters/statics/A/S11-A-4-104.jpg,A
data/letters/statics/A/S11-A-4-105.jpg,A
data/letters/statics/A/S11-A-4-106.jpg,A
data/letters/statics/A/S11-A-4-107.jpg,A
data/letters/statics/A/S11-A-4-108.jpg,A
data/letters/statics/A/S11-A-4-109.jpg,A
data/letters/statics/A/S11-A-4-11.jpg,A
data/letters/statics/A/S11-A-4-110.jpg,A
data/letters/statics/A/S11-A-4-111.jpg,A
data/letters/statics/A/S11-A-4-112.jpg,A
data/letters/statics/A/S11-A-4-113.jpg,A
data/letters/statics/A/S11-A-4-114.jpg,A
data/letters/statics/A/S11-A-4-115.jpg,A
data/letters/statics/A/S11-A-4-116.jpg,A
data/letters/statics/A/S11-A-4-117.jpg,A
data/letters/statics/A/S11-A-4-118.jpg,A
data/letters/statics/A/S11-A-4-119.jpg,A
data/letters/statics/A/S11-A-4-12.jpg,A
data/letters/statics/A/S11-A-4-120.jpg,A
data/letters/statics/A/S11-A-4-121.jpg,A
data/letters/statics/A/S11-A-4-122.jpg,A
data/letters/statics/A/S11-A-4-123.jpg,A
data/letters/statics/A/S11-A-4-124.jpg,A
data/letters/statics/A/S11-A-4-125.jpg,A
data/letters/statics/A/S11-A-4-126.jpg,A
data/letters/statics/A/S11-A-4-127.jpg,A
data/letters/statics/A/S11-A-4-128.jpg,A
data/letters/statics/A/S11-A-4-129.jpg,A
data/letters/statics/A/S11-A-4-13.jpg,A
data/letters/statics/A/S11-A-4-130.jpg,A
data/letters/statics/A/S11-A-4-131.jpg,A
data/letters/statics/A/S11-A-4-132.jpg,A
data/letters/statics/A/S11-A-4-133.jpg,A
data/letters/statics/A/S11-A-4-134.jpg,A
data/letters/statics/A/S11-A-4-135.jpg,A
data/letters/statics/A/S11-A-4-136.jpg,A
data/letters/statics/A/S11-A-4-137.jpg,A
data/letters/statics/A/S11-A-4-138.jpg,A
data/letters/statics/A/S11-A-4-139.jpg,A
data/letters/statics/A/S11-A-4-14.jpg,A
data/letters/statics/A/S11-A-4-140.jpg,A
data/letters/statics/A/S11-A-4-141.jpg,A
data/letters/statics/A/S11-A-4-142.jpg,A
data/letters/statics/A/S11-A-4-143.jpg,A
data/letters/statics/A/S11-A-4-144.jpg,A
data/letters/statics/A/S11-A-4-145.jpg,A
data/letters/statics/A/S11-A-4-146.jpg,A
data/letters/statics/A/S11-A-4-147.jpg,A
data/letters/statics/A/S11-A-4-148.jpg,A
data/letters/statics/A/S11-A-4-149.jpg,A
data/letters/statics/A/S11-A-4-15.jpg,A
data/letters/statics/A/S11-A-4-150.jpg,A
data/letters/statics/A/S11-A-4-151.jpg,A
data/letters/statics/A/S11-A-4-152.jpg,A
data/letters/statics/A/S11-A-4-153.jpg,A
data/letters/statics/A/S11-A-4-154.jpg,A
data/letters/statics/A/S11-A-4-155.jpg,A
data/letters/statics/A/S11-A-4-156.jpg,A
data/letters/statics/A/S11-A-4-157.jpg,A
data/letters/statics/A/S11-A-4-158.jpg,A
data/letters/statics/A/S11-A-4-159.jpg,A
data/letters/statics/A/S11-A-4-16.jpg,A
data/letters/statics/A/S11-A-4-160.jpg,A
data/letters/statics/A/S11-A-4-161.jpg,A
data/letters/statics/A/S11-A-4-162.jpg,A
data/letters/statics/A/S11-A-4-163.jpg,A
data/letters/statics/A/S11-A-4-164.jpg,A
data/letters/statics/A/S11-A-4-165.jpg,A
data/letters/statics/A/S11-A-4-166.jpg,A
data/letters/statics/A/S11-A-4-167.jpg,A
data/letters/statics/A/S11-A-4-168.jpg,A
data/letters/statics/A/S11-A-4-169.jpg,A
data/letters/statics/A/S11-A-4-17.jpg,A
data/letters/statics/A/S11-A-4-170.jpg,A
data/letters/statics/A/S11-A-4-171.jpg,A
data/letters/statics/A/S11-A-4-172.jpg,A
data/letters/statics/A/S11-A-4-173.jpg,A
data/letters/statics/A/S11-A-4-174.jpg,A
data/letters/statics/A/S11-A-4-175.jpg,A
data/letters/statics/A/S11-A-4-176.jpg,A
data/letters/statics/A/S11-A-4-177.jpg,A
data/letters/statics/A/S11-A-4-178.jpg,A
data/letters/statics/A/S11-A-4-179.jpg,A
data/letters/statics/A/S11-A-4-18.jpg,A
data/letters/statics/A/S11-A-4-180.jpg,A
data/letters/statics/A/S11-A-4-181.jpg,A
data/letters/statics/A/S11-A-4-182.jpg,A
data/letters/statics/A/S11-A-4-183.jpg,A
data/letters/statics/A/S11-A-4-184.jpg,A
data/letters/statics/A/S11-A-4-185.jpg,A
data/letters/statics/A/S11-A-4-186.jpg,A
data/letters/statics/A/S11-A-4-187.jpg,A
data/letters/statics/A/S11-A-4-188.jpg,A
data/letters/statics/A/S11-A-4-189.jpg,A
data/letters/statics/A/S11-A-4-19.jpg,A
data/letters/statics/A/S11-A-4-190.jpg,A
data/letters/statics/A/S11-A-4-191.jpg,A
data/letters/statics/A/S11-A-4-192.jpg,A
data/letters/statics/A/S11-A-4-193.jpg,A
data/letters/statics/A/S11-A-4-194.jpg,A
data/letters/statics/A/S11-A-4-195.jpg,A
data/letters/statics/A/S11-A-4-196.jpg,A
data/letters/statics/A/S11-A-4-197.jpg,A
data/letters/statics/A/S11-A-4-198.jpg,A
data/letters/statics/A/S11-A-4-199.jpg,A
data/letters/statics/A/S11-A-4-2.jpg,A
data/letters/statics/A/S11-A-4-20.jpg,A
data/letters/statics/A/S11-A-4-200.jpg,A
data/letters/statics/A/S11-A-4-201.jpg,A
data/letters/statics/A/S11-A-4-202.jpg,A
data/letters/statics/A/S11-A-4-203.jpg,A
data/letters/statics/A/S11-A-4-204.jpg,A
data/letters/statics/A/S11-A-4-205.jpg,A
data/letters/statics/A/S11-A-4-206.jpg,A
data/letters/statics/A/S11-A-4-207.jpg,A
data/letters/statics/A/S11-A-4-208.jpg,A
data/letters/statics/A/S11-A-4-209.jpg,A
data/letters/statics/A/S11-A-4-21.jpg,A
data/letters/statics/A/S11-A-4-210.jpg,A
data/letters/statics/A/S11-A-4-211.jpg,A
